0,100,0.19998
0.00053371,99.879,0.19998
0.011658,99.432,0.2
0.057288,98.743,0.2
0.18446,97.748,0.2
0.45687,96.468,0.18757
0.93354,94.952,0.14652
1.7194,93.065,0.12013
2.801,90.972,0.10158
4.1912,88.712,0.087725
5.8962,86.322,0.076931
7.9163,83.838,0.068269
10.246,81.291,0.061169
12.877,78.708,0.055258
15.797,76.113,0.050281
18.99,73.525,0.046051
22.442,70.959,0.042433
26.232,68.365,0.042433
30.155,65.88,0.039319
34.285,63.446,0.036626
38.607,61.068,0.034288
43.105,58.748,0.032251
47.765,56.488,0.03047
52.574,54.288,0.028909
57.52,52.149,0.027536
62.59,50.068,0.026327
67.774,48.044,0.025259
73.063,46.076,0.024314
78.448,44.162,0.023477
83.92,42.298,0.022735
89.472,40.485,0.022076
95.096,38.718,0.02149
100.79,36.996,0.02097
106.54,35.318,0.020508
112.35,33.681,0.020098
118.21,32.083,0.019735
124.11,30.523,0.019415
130.06,28.999,0.019133
136.04,27.511,0.018887
142.06,26.056,0.018673
148.11,24.635,0.01849
154.19,23.246,0.018334
160.29,21.888,0.018205
166.42,20.561,0.018101
172.56,19.265,0.018021
178.72,18,0.017964
184.9,16.766,0.01793
191.09,15.562,0.017918
197.3,14.39,0.017927
203.51,13.25,0.017959
209.73,12.143,0.018013
215.95,11.07,0.01809
222.18,10.032,0.01819
228.41,9.0309,0.018315
234.64,8.0677,0.018465
240.86,7.1448,0.018643
247.08,6.2643,0.018849
253.29,5.4285,0.019086
259.66,4.6206,0.019086
265.85,3.8839,0.019355
272.03,3.201,0.019658
278.19,2.5752,0.019998
284.33,2.0103,0.020373
290.44,1.5099,0.020783
296.53,1.0781,0.021219
302.59,0.71826,0.021668
308.61,0.43329,0.022094
314.6,0.22442,0.02243
320.5,0.090312,0.022547
326.4,0.021756,0.022193
332.09,0.0014244,0.020888
337.46,4.7563e-05,0.019989
343.2,8.5262e-05,0.020353
348.88,4.804e-05,0.020747
354.52,5.1442e-05,0.021126
360.1,3.6958e-05,0.021518
365.64,2.3721e-05,0.021913
371.12,2.5746e-05,0.022306
376.56,-1.2379e-07,0.022715
381.95,1.6099e-05,0.02311
387.3,-2.0355e-05,0.023534
392.6,8.8642e-06,0.023929
397.85,-3.6495e-05,0.02437
403.07,4.4676e-06,0.024765
408.23,-4.7677e-05,0.025222
413.36,2.9979e-06,0.025617
418.44,-5.2757e-05,0.026093
423.48,4.3454e-06,0.026486
428.48,-5.0455e-05,0.026981
433.45,8.2426e-06,0.02737
438.37,-3.9385e-05,0.027887
443.25,1.4324e-05,0.028272
448.09,-1.8123e-05,0.028811
452.9,2.2164e-05,0.02919
457.67,1.4754e-05,0.029754
462.52,2.6153e-05,0.029754
467.21,3.3565e-05,0.030126
471.87,2.8934e-05,0.030716
476.49,6.869e-05,0.03108
481.08,2.25e-05,0.031697
485.63,9.8983e-05,0.032052
490.15,8.6483e-06,0.032696
494.64,0.00012442,0.033044
499.09,-5.3352e-06,0.033717
500,2.9833e-05,0.033717
