-3,-1
-2.8749,-1
-2.7273,-1
-2.5845,-1
-2.4545,-1
-2.3208,-1
-2.1818,-1
-2.0314,-1
-1.9091,-1
-1.7571,-1
-1.6364,-1
-1.5048,-1
-1.3636,-1
-1.2325,-1
-1.0909,-1
-0.93879,-1
-0.81818,-1
-0.67193,-1
-0.54545,-1
-0.40192,-1
-0.27273,-1
-0.13763,-1
0,-1
0.1364,-1
0.27273,-1
0.41451,-1
0.54545,-1
0.69275,-1
0.81818,-1
0.95221,-1
1.0909,-1
1.2282,-1
1.3636,-1
1.5001,-1
1.6364,-1
1.7827,-1
1.9091,-1
2.039,-1
2.1818,-1
2.3249,-1
2.4545,-1
2.5575,-1
2.7273,-1
2.8611,-1
3,-1
