300,100,0,0,0.0795319185853
300.001352016,99.6935104129,0.021626243244,2.45129546621,0.0763427168727
300.020999712,98.7751091242,0.166495381956,4.89305970079,0.0821330773532
300.108293396,97.2498539447,0.586388503325,7.29988546943,0.0985889805257
300.364588455,95.1354460683,1.55140021962,9.58736510671,0.112632877469
300.957052502,92.4835907821,3.3025629078,11.5595252317,0.114847362995
302.078972504,89.4028038992,5.7857672575,12.9710940822,0.108842425227
303.881979702,86.0556941789,8.72324473192,13.6557378032,0.0993942043185
306.43885779,82.6295567912,11.776778471,13.5922628132,0.0886546766162
309.740199191,79.2979332678,14.642178498,12.9112208283,0.0772990124226
313.710641872,76.1859532615,17.1061978791,11.8620080718,0.0661112749279
318.237799092,73.3517915074,19.0876417692,10.7197760711,0.0564825365245
323.205543869,70.7961618358,20.6315752012,9.65969093979,0.0492160045803
328.516613895,68.4916336222,21.8372799272,8.72910525149,0.0439626003206
334.09734403,66.4060957722,22.7918031774,7.92001534707,0.0400195462108
339.892455051,64.5100178442,23.5549904575,7.222010138,0.0368956766725
345.859334551,62.7758836969,24.1684464722,6.63070302651,0.0343605083823
351.964582448,61.1775094769,24.6642074414,6.14050961828,0.0323235038519
358.182084764,59.6909145767,25.0683932973,5.7398155531,0.0307258368433
364.491617857,58.2956580792,25.4019414092,5.41224983731,0.0294977627695
370.877569531,56.9755305464,25.6808342161,5.14059974594,0.0285617441535
377.327773765,55.7183789367,25.9167372753,4.9098283874,0.027846025914
383.832547742,54.5154068831,26.1179365882,4.70825966546,0.0272928671241
390.383965958,53.3603438874,26.2902763138,4.52745556394,0.0268593831658
396.975346964,52.2487101456,26.4379177041,4.36158841301,0.0265154166222
403.600904174,51.1772513736,26.5638946714,4.2067200515,0.0262401983142
410.255512693,50.1435387293,26.670490783,4.0602099145,0.0260194294155
416.93455367,49.1456968815,26.759486364,3.92028688899,0.0258433658481
423.633809454,48.1822252504,26.8323204221,3.78573525349,0.0257050509453
430.349391259,47.251881884,26.8901912025,3.65570964414,0.0255995029509
437.07768763,46.3536071227,26.9341231348,3.52960291769,0.0255229974091
443.815326533,45.4864736775,26.9650097738,3.4069677122,0.0254726757407
450.559146372,44.6496529228,26.9836428676,3.28746560436,0.0254462665021
457.306173112,43.8423914249,26.9907323939,3.17083632894,0.0254419371188
464.053601707,43.0639940232,26.9869212212,3.05687632265,0.0254581278265
470.798780675,42.3138107233,26.9727957082,2.94542978464,0.0254936109781
477.539199167,41.5912269622,26.9488950579,2.8363707363,0.0255473012626
484.272475938,40.895656296,26.9157173435,2.72960163416,0.025618267566
490.996349774,40.22653383,26.8737251158,2.62504885624,0.0257056558728
497.708671174,39.5833100308,26.8233499429,2.52266417617,0.0258088256717
504.407395253,38.9654460275,26.7649973759,2.42241142612,0.025927154243
511.090575561,38.372409966,26.6990496251,2.32427142039,0.0260600722432
517.756358647,37.8036727046,26.6258687478,2.22824229603,0.02620711115
524.40297943,37.2587041168,26.5457998635,2.13433434963,0.0263679032624
531.028757295,36.7369707615,26.4591736845,2.04256428067,0.026541944474
537.632092631,36.2379322301,26.3663079116,1.95297148585,0.0267289085984
544.211464055,35.7610373014,26.2675108162,1.86560335217,0.0269284694493
550.765426264,35.3057217001,26.1630829193,1.78051713922,0.0271403542161
557.292608337,34.8714060828,26.0533188755,1.69777628567,0.0273641833365
563.791712416,34.4574931518,25.9385088268,1.61746103993,0.0275996721387
570.261512916,34.0633645529,25.8189409428,1.53965960012,0.0278465418816
576.700856224,33.6883790033,25.6949029495,1.46446713487,0.0281044841707
583.108660758,33.3318703266,25.5666835383,1.39198749208,0.0283731787503
589.483917411,32.9931453411,25.4345739321,1.32233267346,0.0286523409486
595.825690371,32.6714824671,25.2988693377,1.25561762407,0.0289415852726
602.133118232,32.3661301919,25.1598699438,1.19196655218,0.0292406211197
608.405415441,32.0763061708,25.0178823596,1.13150157809,0.0295490748584
614.641873953,31.8011972608,24.8732200419,1.07434658821,0.0298665254116
620.841865032,31.5399590587,24.7262040713,1.02062735737,0.0301925991476
627.004841257,31.291716457,24.5771637553,0.970463317255,0.0305268749893
633.130338561,31.0555652783,24.4264364939,0.923967154959,0.0308689674437
639.217978222,30.8305748897,24.2743674115,0.881237411798,0.0312183605433
645.267468678,30.6157909877,24.1213085228,0.842364480816,0.0315746213496
651.278607189,30.4102390666,23.9676180389,0.807419207615,0.031937287271
657.251281178,30.2129295617,23.8136586814,0.776450892484,0.032305895716
663.185469114,30.0228637553,23.6597956884,0.749483205208,0.0326798951328
669.081240864,29.8390398106,23.5063945788,0.72651722374,0.0330588466525
674.938757474,29.6604599292,23.3538187055,0.707519492376,0.0334422639608
680.758270212,29.4861388593,23.2024259281,0.692423126545,0.0338296785355
686.540118777,29.3151126583,23.0525652208,0.681124700759,0.0342204913795
692.284728641,29.1464467912,22.9045733214,0.673492636189,0.0346143229306
697.992607598,28.979245212,22.7587713414,0.669351048224,0.0350106038451
703.664341324,28.8126596429,22.615460728,0.668494226103,0.0354088062942
709.300588069,28.6458972346,22.4749201481,0.670685139483,0.0358084439635
714.902072558,28.4782284603,22.3374022082,0.67565506957,0.0362089593709
720.469579077,28.308994012,22.2031304149,0.683111921751,0.0366097950339
